run,tag,transitions,millions,value,wall_time_unix
fixed,test/左移動_tracking,11059200,11.0592,0.0,1790233371.024724
fixed,test/左移動_tracking,12288000,12.288,0.00043064355850219727,1790233471.7265966
fixed,test/左移動_tracking,13516800,13.5168,0.0,1790233570.6700525
fixed,test/左移動_tracking,14745600,14.7456,0.0014846324920654297,1790233673.0628612
fixed,test/左移動_tracking,15974400,15.9744,0.0,1790233775.073294
fixed,test/左移動_tracking,17203200,17.2032,0.0005996227264404297,1790233876.4487464
fixed,test/左移動_tracking,18432000,18.432,0.0,1790233976.904871
fixed,test/左移動_tracking,19660800,19.6608,0.0,1790234074.1997218
fixed,test/左移動_tracking,20889600,20.8896,0.0,1790234174.8705595
fixed,test/後退,12288,0.012288,25.799999237060547,1790232461.809898
fixed,test/後退,1228800,1.2288,25.700000762939453,1790232561.964365
fixed,test/後退,2457600,2.4576,25.700000762939453,1790232664.2627606
fixed,test/後退,3686400,3.6864,25.700000762939453,1790232767.6940873
fixed,test/後退,4915200,4.9152,25.700000762939453,1790232872.5156357
fixed,test/後退,6144000,6.144,25.799999237060547,1790232972.4274368
fixed,test/後退,7372800,7.3728,25.700000762939453,1790233072.2148888
fixed,test/後退,8601600,8.6016,25.799999237060547,1790233169.3529503
fixed,test/後退,9830400,9.8304,25.700000762939453,1790233270.1764486
fixed,test/後退,11059200,11.0592,25.700000762939453,1790233371.0239954
fixed,test/後退,12288000,12.288,25.799999237060547,1790233471.7255557
fixed,test/後退,13516800,13.5168,25.799999237060547,1790233570.6693876
fixed,test/後退,14745600,14.7456,25.700000762939453,1790233673.0621297
fixed,test/後退,15974400,15.9744,25.700000762939453,1790233775.0725613
fixed,test/後退,17203200,17.2032,25.700000762939453,1790233876.4480903
fixed,test/後退,18432000,18.432,25.700000762939453,1790233976.9041426
fixed,test/後退,19660800,19.6608,25.700000762939453,1790234074.1990726
fixed,test/後退,20889600,20.8896,25.700000762939453,1790234174.8699195
fixed,test/後退_survival,12288,0.012288,1.0,1790232461.810028
fixed,test/後退_survival,1228800,1.2288,1.0,1790232561.9645262
fixed,test/後退_survival,2457600,2.4576,1.0,1790232664.2628942
fixed,test/後退_survival,3686400,3.6864,1.0,1790232767.6942255
fixed,test/後退_survival,4915200,4.9152,1.0,1790232872.5157714
fixed,test/後退_survival,6144000,6.144,1.0,1790232972.427567
fixed,test/後退_survival,7372800,7.3728,1.0,1790233072.2150161
fixed,test/後退_survival,8601600,8.6016,1.0,1790233169.3530777
fixed,test/後退_survival,9830400,9.8304,1.0,1790233270.176577
fixed,test/後退_survival,11059200,11.0592,1.0,1790233371.0241263
fixed,test/後退_survival,12288000,12.288,1.0,1790233471.7256875
fixed,test/後退_survival,13516800,13.5168,1.0,1790233570.6695378
fixed,test/後退_survival,14745600,14.7456,1.0,1790233673.0622613
fixed,test/後退_survival,15974400,15.9744,1.0,1790233775.0726917
fixed,test/後退_survival,17203200,17.2032,1.0,1790233876.4482238
fixed,test/後退_survival,18432000,18.432,1.0,1790233976.9042935
fixed,test/後退_survival,19660800,19.6608,1.0,1790234074.1992009
fixed,test/後退_survival,20889600,20.8896,1.0,1790234174.8700483
fixed,test/後退_tracking,12288,0.012288,0.02576380968093872,1790232461.8101568
fixed,test/後退_tracking,1228800,1.2288,0.02490389347076416,1790232561.964682
fixed,test/後退_tracking,2457600,2.4576,0.0259244441986084,1790232664.2630243
fixed,test/後退_tracking,3686400,3.6864,0.025633394718170166,1790232767.6943634
fixed,test/後退_tracking,4915200,4.9152,0.024393975734710693,1790232872.515903
fixed,test/後退_tracking,6144000,6.144,0.024875521659851074,1790232972.427698
fixed,test/後退_tracking,7372800,7.3728,0.025425732135772705,1790233072.2151437
fixed,test/後退_tracking,8601600,8.6016,0.025343894958496094,1790233169.3532052
fixed,test/後退_tracking,9830400,9.8304,0.023734867572784424,1790233270.1767042
fixed,test/後退_tracking,11059200,11.0592,0.025332152843475342,1790233371.0242562
fixed,test/後退_tracking,12288000,12.288,0.02449256181716919,1790233471.7259135
fixed,test/後退_tracking,13516800,13.5168,0.025865018367767334,1790233570.6696715
fixed,test/後退_tracking,14745600,14.7456,0.025401711463928223,1790233673.0623891
fixed,test/後退_tracking,15974400,15.9744,0.025408387184143066,1790233775.072821
fixed,test/後退_tracking,17203200,17.2032,0.02538055181503296,1790233876.4483545
fixed,test/後退_tracking,18432000,18.432,0.025055229663848877,1790233976.904442
fixed,test/後退_tracking,19660800,19.6608,0.02569824457168579,1790234074.1993282
fixed,test/後退_tracking,20889600,20.8896,0.02537548542022705,1790234174.8701768
fixed,train/contact_only_rate,12288,0.012288,0.0,1790232461.8153749
fixed,train/contact_only_rate,1228800,1.2288,0.0,1790232561.9704318
fixed,train/contact_only_rate,2457600,2.4576,0.0,1790232664.2677698
fixed,train/contact_only_rate,3686400,3.6864,0.0,1790232767.6993792
fixed,train/contact_only_rate,4915200,4.9152,0.0,1790232872.5205517
fixed,train/contact_only_rate,6144000,6.144,0.0,1790232972.4321759
fixed,train/contact_only_rate,7372800,7.3728,0.0,1790233072.2195535
fixed,train/contact_only_rate,8601600,8.6016,0.0,1790233169.3580108
fixed,train/contact_only_rate,9830400,9.8304,0.0,1790233270.1820357
fixed,train/contact_only_rate,11059200,11.0592,0.0,1790233371.028963
fixed,train/contact_only_rate,12288000,12.288,0.0,1790233471.7314453
fixed,train/contact_only_rate,13516800,13.5168,0.0,1790233570.674912
fixed,train/contact_only_rate,14745600,14.7456,0.0,1790233673.0671198
fixed,train/contact_only_rate,15974400,15.9744,0.0,1790233775.077555
fixed,train/contact_only_rate,17203200,17.2032,0.0,1790233876.4534197
fixed,train/contact_only_rate,18432000,18.432,0.0,1790233976.9092534
fixed,train/contact_only_rate,19660800,19.6608,0.0,1790234074.2044573
fixed,train/contact_only_rate,20889600,20.8896,0.0,1790234174.8746293
fixed,train/decap_factor_last,12288,0.012288,0.9976910948753357,1790232461.804524
fixed,train/decap_factor_last,1228800,1.2288,0.7857571244239807,1790232561.9579895
fixed,train/decap_factor_last,2457600,2.4576,0.6173521876335144,1790232664.256782
fixed,train/decap_factor_last,3686400,3.6864,0.4850401282310486,1790232767.6872773
fixed,train/decap_factor_last,4915200,4.9152,0.38108542561531067,1790232872.50927
fixed,train/decap_factor_last,6144000,6.144,0.29941049218177795,1790232972.421143
fixed,train/decap_factor_last,7372800,7.3728,0.23524026572704315,1790233072.2087293
fixed,train/decap_factor_last,8601600,8.6016,0.184823140501976,1790233169.3467138
fixed,train/decap_factor_last,9830400,9.8304,0.14521150290966034,1790233270.1700406
fixed,train/decap_factor_last,11059200,11.0592,0.11408950388431549,1790233371.0181987
fixed,train/decap_factor_last,12288000,12.288,0.0896376296877861,1790233471.7195585
fixed,train/decap_factor_last,13516800,13.5168,0.0704263225197792,1790233570.6588092
fixed,train/decap_factor_last,14745600,14.7456,0.05533242225646973,1790233673.056497
fixed,train/decap_factor_last,15974400,15.9744,0.04347347468137741,1790233775.0669506
fixed,train/decap_factor_last,17203200,17.2032,0.034156158566474915,1790233876.4417968
fixed,train/decap_factor_last,18432000,18.432,0.026835747063159943,1790233976.8956072
fixed,train/decap_factor_last,19660800,19.6608,0.021084260195493698,1790234074.192708
fixed,train/decap_factor_last,20889600,20.8896,0.016565442085266113,1790234174.8637338
fixed,train/decap_factor_mean,12288,0.012288,0.998845100402832,1790232461.8043735
fixed,train/decap_factor_mean,1228800,1.2288,0.7866659760475159,1790232561.9578543
fixed,train/decap_factor_mean,2457600,2.4576,0.6180662512779236,1790232664.25665
fixed,train/decap_factor_mean,3686400,3.6864,0.48560115694999695,1790232767.687142
fixed,train/decap_factor_mean,4915200,4.9152,0.38152623176574707,1790232872.5091362
fixed,train/decap_factor_mean,6144000,6.144,0.299756795167923,1790232972.421008
fixed,train/decap_factor_mean,7372800,7.3728,0.235512375831604,1790233072.2085962
fixed,train/decap_factor_mean,8601600,8.6016,0.18503692746162415,1790233169.3465831
fixed,train/decap_factor_mean,9830400,9.8304,0.1453794687986374,1790233270.1699095
fixed,train/decap_factor_mean,11059200,11.0592,0.1142214685678482,1790233371.0180688
fixed,train/decap_factor_mean,12288000,12.288,0.0897413119673729,1790233471.7194266
fixed,train/decap_factor_mean,13516800,13.5168,0.07050778716802597,1790233570.6586776
fixed,train/decap_factor_mean,14745600,14.7456,0.0553964264690876,1790233673.0563633
fixed,train/decap_factor_mean,15974400,15.9744,0.04352376237511635,1790233775.0668166
fixed,train/decap_factor_mean,17203200,17.2032,0.0341956689953804,1790233876.4416606
fixed,train/decap_factor_mean,18432000,18.432,0.026866788044571877,1790233976.8954108
fixed,train/decap_factor_mean,19660800,19.6608,0.02110864780843258,1790234074.1925774
fixed,train/decap_factor_mean,20889600,20.8896,0.016584603115916252,1790234174.8636034
fixed,train/episode_length,1228800,1.2288,491.0395812988281,1790232561.957721
fixed,train/episode_length,2457600,2.4576,499.3188171386719,1790232664.2565138
fixed,train/episode_length,3686400,3.6864,500.0,1790232767.6869986
fixed,train/episode_length,4915200,4.9152,500.0,1790232872.5090005
fixed,train/episode_length,6144000,6.144,500.0,1790232972.4208705
fixed,train/episode_length,7372800,7.3728,500.0,1790233072.2084622
fixed,train/episode_length,8601600,8.6016,500.0,1790233169.3464527
fixed,train/episode_length,9830400,9.8304,500.0,1790233270.1697748
fixed,train/episode_length,11059200,11.0592,500.0,1790233371.0179403
fixed,train/episode_length,12288000,12.288,500.0,1790233471.719297
fixed,train/episode_length,13516800,13.5168,500.0,1790233570.6585445
fixed,train/episode_length,14745600,14.7456,500.0,1790233673.0562348
fixed,train/episode_length,15974400,15.9744,500.0,1790233775.0666845
fixed,train/episode_length,17203200,17.2032,500.0,1790233876.4415276
fixed,train/episode_length,18432000,18.432,500.0,1790233976.8952603
fixed,train/episode_length,19660800,19.6608,500.0,1790234074.1924472
fixed,train/episode_length,20889600,20.8896,500.0,1790234174.8634732
fixed,train/episode_style,1228800,1.2288,26.13508415222168,1790232561.957446
fixed,train/episode_style,2457600,2.4576,19.07455825805664,1790232664.2562425
fixed,train/episode_style,3686400,3.6864,9.839217185974121,1790232767.6867242
fixed,train/episode_style,4915200,4.9152,7.2646484375,1790232872.508728
fixed,train/episode_style,6144000,6.144,6.7623209953308105,1790232972.4206011
fixed,train/episode_style,7372800,7.3728,6.501762390136719,1790233072.2081983
fixed,train/episode_style,8601600,8.6016,6.324681282043457,1790233169.3461955
fixed,train/episode_style,9830400,9.8304,6.174859046936035,1790233270.1695118
fixed,train/episode_style,11059200,11.0592,6.0606794357299805,1790233371.0176778
fixed,train/episode_style,12288000,12.288,5.976644992828369,1790233471.719032
fixed,train/episode_style,13516800,13.5168,5.910931587219238,1790233570.6582842
fixed,train/episode_style,14745600,14.7456,5.86591911315918,1790233673.0559683
fixed,train/episode_style,15974400,15.9744,5.825675964355469,1790233775.0664208
fixed,train/episode_style,17203200,17.2032,5.7961249351501465,1790233876.4412463
fixed,train/episode_style,18432000,18.432,5.768830299377441,1790233976.8950014
fixed,train/episode_style,19660800,19.6608,5.750791072845459,1790234074.1921897
fixed,train/episode_style,20889600,20.8896,5.732956409454346,1790234174.8632057
fixed,train/episode_task,1228800,1.2288,22.932693481445312,1790232561.9575903
fixed,train/episode_task,2457600,2.4576,22.327123641967773,1790232664.2563794
fixed,train/episode_task,3686400,3.6864,21.872621536254883,1790232767.6868613
fixed,train/episode_task,4915200,4.9152,22.96176528930664,1790232872.5088668
fixed,train/episode_task,6144000,6.144,24.30356788635254,1790232972.4207363
fixed,train/episode_task,7372800,7.3728,24.800168991088867,1790233072.2083325
fixed,train/episode_task,8601600,8.6016,25.184123992919922,1790233169.346325
fixed,train/episode_task,9830400,9.8304,25.277149200439453,1790233270.169644
fixed,train/episode_task,11059200,11.0592,25.315759658813477,1790233371.017811
fixed,train/episode_task,12288000,12.288,25.375003814697266,1790233471.7191648
fixed,train/episode_task,13516800,13.5168,25.350618362426758,1790233570.6584146
fixed,train/episode_task,14745600,14.7456,25.353897094726562,1790233673.056105
fixed,train/episode_task,15974400,15.9744,25.277406692504883,1790233775.066553
fixed,train/episode_task,17203200,17.2032,25.37059211730957,1790233876.4413905
fixed,train/episode_task,18432000,18.432,25.391075134277344,1790233976.8951313
fixed,train/episode_task,19660800,19.6608,25.300540924072266,1790234074.1923196
fixed,train/episode_task,20889600,20.8896,25.351648330688477,1790234174.8633368
fixed,train/episode_total,1228800,1.2288,49.067787170410156,1790232561.957276
fixed,train/episode_total,2457600,2.4576,41.40168380737305,1790232664.2560964
fixed,train/episode_total,3686400,3.6864,31.711854934692383,1790232767.6865776
fixed,train/episode_total,4915200,4.9152,30.226425170898438,1790232872.508586
fixed,train/episode_total,6144000,6.144,31.06588363647461,1790232972.4204552
fixed,train/episode_total,7372800,7.3728,31.30195426940918,1790233072.2080584
fixed,train/episode_total,8601600,8.6016,31.508817672729492,1790233169.3460596
fixed,train/episode_total,9830400,9.8304,31.45201301574707,1790233270.1693544
fixed,train/episode_total,11059200,11.0592,31.376432418823242,1790233371.017535
fixed,train/episode_total,12288000,12.288,31.35165786743164,1790233471.7188926
fixed,train/episode_total,13516800,13.5168,31.26154327392578,1790233570.6581464
fixed,train/episode_total,14745600,14.7456,31.219818115234375,1790233673.0558274
fixed,train/episode_total,15974400,15.9744,31.10307502746582,1790233775.0662785
fixed,train/episode_total,17203200,17.2032,31.166728973388672,1790233876.4410958
fixed,train/episode_total,18432000,18.432,31.159908294677734,1790233976.894861
fixed,train/episode_total,19660800,19.6608,31.051332473754883,1790234074.192051
fixed,train/episode_total,20889600,20.8896,31.084611892700195,1790234174.8630633
fixed,train/fallen_rate,12288,0.012288,0.0,1790232461.81491
fixed,train/fallen_rate,1228800,1.2288,0.00011179503053426743,1790232561.9698431
fixed,train/fallen_rate,2457600,2.4576,1.5462239389307797e-05,1790232664.267305
fixed,train/fallen_rate,3686400,3.6864,0.0,1790232767.6988363
fixed,train/fallen_rate,4915200,4.9152,0.0,1790232872.5200825
fixed,train/fallen_rate,6144000,6.144,0.0,1790232972.4317062
fixed,train/fallen_rate,7372800,7.3728,0.0,1790233072.2191014
fixed,train/fallen_rate,8601600,8.6016,0.0,1790233169.3575408
fixed,train/fallen_rate,9830400,9.8304,0.0,1790233270.1814556
fixed,train/fallen_rate,11059200,11.0592,0.0,1790233371.0285003
fixed,train/fallen_rate,12288000,12.288,0.0,1790233471.73096
fixed,train/fallen_rate,13516800,13.5168,0.0,1790233570.6743283
fixed,train/fallen_rate,14745600,14.7456,0.0,1790233673.066629
fixed,train/fallen_rate,15974400,15.9744,0.0,1790233775.0770822
fixed,train/fallen_rate,17203200,17.2032,0.0,1790233876.4528756
fixed,train/fallen_rate,18432000,18.432,0.0,1790233976.9088092
fixed,train/fallen_rate,19660800,19.6608,0.0,1790234074.2038972
fixed,train/fallen_rate,20889600,20.8896,0.0,1790234174.8741755
fixed,train/raw_collision_body_count,12288,0.012288,2.998779296875,1790232461.8151429
fixed,train/raw_collision_body_count,1228800,1.2288,3.3115217685699463,1790232561.97013
fixed,train/raw_collision_body_count,2457600,2.4576,3.427014112472534,1790232664.2675345
fixed,train/raw_collision_body_count,3686400,3.6864,3.3272526264190674,1790232767.6991053
fixed,train/raw_collision_body_count,4915200,4.9152,3.3861117362976074,1790232872.520316
fixed,train/raw_collision_body_count,6144000,6.144,3.5285263061523438,1790232972.4319386
fixed,train/raw_collision_body_count,7372800,7.3728,3.6458065509796143,1790233072.2193265
fixed,train/raw_collision_body_count,8601600,8.6016,3.7383129596710205,1790233169.357776
fixed,train/raw_collision_body_count,9830400,9.8304,3.799934148788452,1790233270.1817493
fixed,train/raw_collision_body_count,11059200,11.0592,3.837731122970581,1790233371.0287302
fixed,train/raw_collision_body_count,12288000,12.288,3.8641114234924316,1790233471.731216
fixed,train/raw_collision_body_count,13516800,13.5168,3.8790876865386963,1790233570.6746056
fixed,train/raw_collision_body_count,14745600,14.7456,3.888735294342041,1790233673.066868
fixed,train/raw_collision_body_count,15974400,15.9744,3.896027088165283,1790233775.0773113
fixed,train/raw_collision_body_count,17203200,17.2032,3.9004769325256348,1790233876.4531376
fixed,train/raw_collision_body_count,18432000,18.432,3.905319929122925,1790233976.908997
fixed,train/raw_collision_body_count,19660800,19.6608,3.906318426132202,1790234074.2041767
fixed,train/raw_collision_body_count,20889600,20.8896,3.90793776512146,1790234174.8744025
fixed,train/rollout_reward_per_step,12288,0.012288,0.11306003481149673,1790232461.802976
fixed,train/rollout_reward_per_step,1228800,1.2288,0.08848192542791367,1790232561.9567158
fixed,train/rollout_reward_per_step,2457600,2.4576,0.06735790520906448,1790232664.2553337
fixed,train/rollout_reward_per_step,3686400,3.6864,0.05763237550854683,1790232767.685814
fixed,train/rollout_reward_per_step,4915200,4.9152,0.060589224100112915,1790232872.5080302
fixed,train/rollout_reward_per_step,6144000,6.144,0.06164386495947838,1790232972.4199247
fixed,train/rollout_reward_per_step,7372800,7.3728,0.06256551295518875,1790233072.2075174
fixed,train/rollout_reward_per_step,8601600,8.6016,0.06250791996717453,1790233169.3454907
fixed,train/rollout_reward_per_step,9830400,9.8304,0.0625501200556755,1790233270.1685321
fixed,train/rollout_reward_per_step,11059200,11.0592,0.06238912045955658,1790233371.0168273
fixed,train/rollout_reward_per_step,12288000,12.288,0.0626109316945076,1790233471.718146
fixed,train/rollout_reward_per_step,13516800,13.5168,0.06294939666986465,1790233570.6572669
fixed,train/rollout_reward_per_step,14745600,14.7456,0.061797644942998886,1790233673.0551174
fixed,train/rollout_reward_per_step,15974400,15.9744,0.062052007764577866,1790233775.065504
fixed,train/rollout_reward_per_step,17203200,17.2032,0.061229053884744644,1790233876.4403315
fixed,train/rollout_reward_per_step,18432000,18.432,0.0628071278333664,1790233976.8941169
fixed,train/rollout_reward_per_step,19660800,19.6608,0.06214987114071846,1790234074.191292
fixed,train/rollout_reward_per_step,20889600,20.8896,0.060554519295692444,1790234174.8625207
fixed,train/rollout_terminations,12288,0.012288,0.0,1790232461.804214
fixed,train/rollout_terminations,1228800,1.2288,15.0,1790232561.9571187
fixed,train/rollout_terminations,2457600,2.4576,4.0,1790232664.255935
fixed,train/rollout_terminations,3686400,3.6864,6.0,1790232767.6864066
fixed,train/rollout_terminations,4915200,4.9152,2.0,1790232872.5084317
fixed,train/rollout_terminations,6144000,6.144,395.0,1790232972.420299
fixed,train/rollout_terminations,7372800,7.3728,14.0,1790233072.2079055
fixed,train/rollout_terminations,8601600,8.6016,4.0,1790233169.3459103
fixed,train/rollout_terminations,9830400,9.8304,6.0,1790233270.169196
fixed,train/rollout_terminations,11059200,11.0592,2.0,1790233371.0173635
fixed,train/rollout_terminations,12288000,12.288,395.0,1790233471.7187378
fixed,train/rollout_terminations,13516800,13.5168,14.0,1790233570.6579921
fixed,train/rollout_terminations,14745600,14.7456,4.0,1790233673.0556703
fixed,train/rollout_terminations,15974400,15.9744,6.0,1790233775.0661192
fixed,train/rollout_terminations,17203200,17.2032,2.0,1790233876.4409258
fixed,train/rollout_terminations,18432000,18.432,395.0,1790233976.8947072
fixed,train/rollout_terminations,19660800,19.6608,14.0,1790234074.191897
fixed,train/rollout_terminations,20889600,20.8896,4.0,1790234174.8629088
adaptive,loss/policy,12288,0.012288,-4.8381898523075506e-05,1790232442.944833
adaptive,loss/policy,1228800,1.2288,0.00326129631139338,1790232550.0524719
adaptive,loss/policy,2457600,2.4576,0.003857997013255954,1790232660.9228966
adaptive,loss/policy,3686400,3.6864,0.003859529737383127,1790232776.6008391
adaptive,loss/policy,4915200,4.9152,0.0026552060153335333,1790232932.0657582
adaptive,loss/policy,6144000,6.144,0.0019412001129239798,1790233082.3756652
adaptive,loss/policy,7372800,7.3728,0.0031238235533237457,1790233236.8999176
adaptive,loss/policy,8601600,8.6016,0.004268473479896784,1790233391.9167104
adaptive,loss/policy,9830400,9.8304,0.003450020682066679,1790233515.5548933
adaptive,loss/policy,11059200,11.0592,0.0031939614564180374,1790233633.4567506
adaptive,loss/policy,12288000,12.288,0.0021252885926514864,1790233751.4715922
adaptive,loss/policy,13516800,13.5168,0.002757580019533634,1790233866.4531388
adaptive,loss/policy,14745600,14.7456,0.0037532506976276636,1790233988.0392873
adaptive,loss/policy,15974400,15.9744,0.0030227061361074448,1790234147.2095258
adaptive,loss/value,12288,0.012288,0.3947035074234009,1790232442.9449801
adaptive,loss/value,1228800,1.2288,0.08036705106496811,1790232550.052605
adaptive,loss/value,2457600,2.4576,0.07078428566455841,1790232660.9230273
adaptive,loss/value,3686400,3.6864,0.04881793260574341,1790232776.6009736
adaptive,loss/value,4915200,4.9152,0.03682161867618561,1790232932.065894
adaptive,loss/value,6144000,6.144,0.03358794003725052,1790233082.3757913
adaptive,loss/value,7372800,7.3728,0.027988456189632416,1790233236.9000466
adaptive,loss/value,8601600,8.6016,0.0236726775765419,1790233391.9168365
adaptive,loss/value,9830400,9.8304,0.024248061701655388,1790233515.5550258
adaptive,loss/value,11059200,11.0592,0.021345989778637886,1790233633.4568765
adaptive,loss/value,12288000,12.288,0.022726446390151978,1790233751.4717185
adaptive,loss/value,13516800,13.5168,0.017821364104747772,1790233866.4532664
adaptive,loss/value,14745600,14.7456,0.015365323051810265,1790233988.0394146
adaptive,loss/value,15974400,15.9744,0.01836564764380455,1790234147.2096531
adaptive,penalty/action_rate,12288,0.012288,0.00042448367457836866,1790232442.9560218
adaptive,penalty/action_rate,1228800,1.2288,0.00043830685899592936,1790232550.0615711
adaptive,penalty/action_rate,2457600,2.4576,0.00044348291703499854,1790232660.934839
adaptive,penalty/action_rate,3686400,3.6864,0.00044727345812134445,1790232776.6098704
adaptive,penalty/action_rate,4915200,4.9152,0.0004505528195295483,1790232932.0745213
adaptive,penalty/action_rate,6144000,6.144,0.00045276788296177983,1790233082.3851602
adaptive,penalty/action_rate,7372800,7.3728,0.00045467482414096594,1790233236.9097388
adaptive,penalty/action_rate,8601600,8.6016,0.0004557050997391343,1790233391.9267254
adaptive,penalty/action_rate,9830400,9.8304,0.0004572438192553818,1790233515.564314
adaptive,penalty/action_rate,11059200,11.0592,0.0004580094537232071,1790233633.4654317
adaptive,penalty/action_rate,12288000,12.288,0.00045839801896363497,1790233751.4808917
adaptive,penalty/action_rate,13516800,13.5168,0.0004594802448991686,1790233866.4619951
adaptive,penalty/action_rate,14745600,14.7456,0.00045968161430209875,1790233988.051317
adaptive,penalty/action_rate,15974400,15.9744,0.00045989901991561055,1790234147.2202272
adaptive,penalty/ang_vel_xy,12288,0.012288,0.0007999917725101113,1790232442.9571714
adaptive,penalty/ang_vel_xy,1228800,1.2288,0.00047740008449181914,1790232550.062456
adaptive,penalty/ang_vel_xy,2457600,2.4576,0.00048152031376957893,1790232660.9358828
adaptive,penalty/ang_vel_xy,3686400,3.6864,0.0004713046073447913,1790232776.6107504
adaptive,penalty/ang_vel_xy,4915200,4.9152,0.00046750056208111346,1790232932.0754013
adaptive,penalty/ang_vel_xy,6144000,6.144,0.00046149204717949033,1790233082.3858895
adaptive,penalty/ang_vel_xy,7372800,7.3728,0.0004557491047307849,1790233236.9104164
adaptive,penalty/ang_vel_xy,8601600,8.6016,0.0004448520776350051,1790233391.9276466
adaptive,penalty/ang_vel_xy,9830400,9.8304,0.00044130688183940947,1790233515.565188
adaptive,penalty/ang_vel_xy,11059200,11.0592,0.0004402364429552108,1790233633.4662964
adaptive,penalty/ang_vel_xy,12288000,12.288,0.000431691762059927,1790233751.481774
adaptive,penalty/ang_vel_xy,13516800,13.5168,0.0004398817545734346,1790233866.462867
adaptive,penalty/ang_vel_xy,14745600,14.7456,0.00043860296136699617,1790233988.0522683
adaptive,penalty/ang_vel_xy,15974400,15.9744,0.0004325472400523722,1790234147.2209094
adaptive,penalty/collision,12288,0.012288,0.0,1790232442.9557407
adaptive,penalty/collision,1228800,1.2288,0.0,1790232550.061337
adaptive,penalty/collision,2457600,2.4576,0.0,1790232660.9345694
adaptive,penalty/collision,3686400,3.6864,0.0,1790232776.609652
adaptive,penalty/collision,4915200,4.9152,0.0,1790232932.0743155
adaptive,penalty/collision,6144000,6.144,0.0,1790233082.3850327
adaptive,penalty/collision,7372800,7.3728,0.0,1790233236.90961
adaptive,penalty/collision,8601600,8.6016,0.0,1790233391.9265966
adaptive,penalty/collision,9830400,9.8304,0.0,1790233515.5640965
adaptive,penalty/collision,11059200,11.0592,0.0,1790233633.4652102
adaptive,penalty/collision,12288000,12.288,0.0,1790233751.4806807
adaptive,penalty/collision,13516800,13.5168,0.0,1790233866.461778
adaptive,penalty/collision,14745600,14.7456,0.0,1790233988.0510812
adaptive,penalty/collision,15974400,15.9744,0.0,1790234147.2201002
adaptive,penalty/dof_acc,12288,0.012288,0.00025302727590315044,1790232442.9554503
adaptive,penalty/dof_acc,1228800,1.2288,0.00018938141874969006,1790232550.061116
adaptive,penalty/dof_acc,2457600,2.4576,0.00018374717910774052,1790232660.9342916
adaptive,penalty/dof_acc,3686400,3.6864,0.00017463626863900572,1790232776.6094253
adaptive,penalty/dof_acc,4915200,4.9152,0.00016676877567078918,1790232932.0741873
adaptive,penalty/dof_acc,6144000,6.144,0.00016017048619687557,1790233082.384905
adaptive,penalty/dof_acc,7372800,7.3728,0.00015288303256966174,1790233236.9094825
adaptive,penalty/dof_acc,8601600,8.6016,0.00014536851085722446,1790233391.9264705
adaptive,penalty/dof_acc,9830400,9.8304,0.0001397609303239733,1790233515.5638754
adaptive,penalty/dof_acc,11059200,11.0592,0.0001354325795546174,1790233633.464994
adaptive,penalty/dof_acc,12288000,12.288,0.00013135216431692243,1790233751.4804668
adaptive,penalty/dof_acc,13516800,13.5168,0.00013285293243825436,1790233866.4615595
adaptive,penalty/dof_acc,14745600,14.7456,0.00013274908997118473,1790233988.050839
adaptive,penalty/dof_acc,15974400,15.9744,0.00012989221431780607,1790234147.2199726
adaptive,penalty/feet_slip,12288,0.012288,0.0,1790232442.9563088
adaptive,penalty/feet_slip,1228800,1.2288,0.0,1790232550.061795
adaptive,penalty/feet_slip,2457600,2.4576,0.0,1790232660.9350953
adaptive,penalty/feet_slip,3686400,3.6864,0.0,1790232776.6100926
adaptive,penalty/feet_slip,4915200,4.9152,0.0,1790232932.0747457
adaptive,penalty/feet_slip,6144000,6.144,0.0,1790233082.3852873
adaptive,penalty/feet_slip,7372800,7.3728,0.0,1790233236.9098678
adaptive,penalty/feet_slip,8601600,8.6016,0.0,1790233391.926977
adaptive,penalty/feet_slip,9830400,9.8304,0.0,1790233515.564534
adaptive,penalty/feet_slip,11059200,11.0592,0.0,1790233633.4656546
adaptive,penalty/feet_slip,12288000,12.288,0.0,1790233751.4811115
adaptive,penalty/feet_slip,13516800,13.5168,0.0,1790233866.4622238
adaptive,penalty/feet_slip,14745600,14.7456,0.0,1790233988.0515563
adaptive,penalty/feet_slip,15974400,15.9744,0.0,1790234147.2203567
adaptive,penalty/impact_reduction,12288,0.012288,5.6995140766957775e-06,1790232442.956596
adaptive,penalty/impact_reduction,1228800,1.2288,2.6321074528823374e-06,1790232550.0620167
adaptive,penalty/impact_reduction,2457600,2.4576,2.4204869077948388e-06,1790232660.9353588
adaptive,penalty/impact_reduction,3686400,3.6864,2.157929429813521e-06,1790232776.6103137
adaptive,penalty/impact_reduction,4915200,4.9152,1.954463186848443e-06,1790232932.0749657
adaptive,penalty/impact_reduction,6144000,6.144,1.7861118521977914e-06,1790233082.3854258
adaptive,penalty/impact_reduction,7372800,7.3728,1.6316545270456118e-06,1790233236.9099941
adaptive,penalty/impact_reduction,8601600,8.6016,1.5099274150998099e-06,1790233391.9272065
adaptive,penalty/impact_reduction,9830400,9.8304,1.4320876289275475e-06,1790233515.564752
adaptive,penalty/impact_reduction,11059200,11.0592,1.390532588629867e-06,1790233633.46587
adaptive,penalty/impact_reduction,12288000,12.288,1.421957108505012e-06,1790233751.4813287
